City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,revda,56.801,59.9303,-0.1,99,100,0.62,RU,1742168514
362,sipalay,9.75,122.5,27.65,74,100,3.37,PH,1742168515
363,manakara,-22.1333,48.0167,23.06,89,88,4.48,MG,1742168517
364,port saint john's,-31.6229,29.5448,20.92,84,83,5.59,ZA,1742168518
365,perelyub,51.8667,50.3667,4.52,93,100,3.27,RU,1742168519
366,copiapo,-27.3667,-70.3333,20.1,61,0,1.44,CL,1742168230
367,atherton,53.5237,-2.4935,6.38,78,8,2.74,GB,1742168523
368,conde,-7.2597,-34.9075,23.7,100,75,0.0,BR,1742168525
369,juneau,58.3019,-134.4197,1.0,32,40,4.63,US,1742168440
370,shalya,57.2471,58.7298,-1.35,99,100,0.71,RU,1742168527
371,moroni,-11.7022,43.2551,27.33,80,91,5.83,KM,1742168416
372,mao,39.8885,4.2658,13.31,88,20,3.6,ES,1742168529
373,oakham,52.6667,-0.7333,5.1,85,100,5.14,GB,1742168530
374,carutapera,-1.195,-46.02,24.52,94,93,3.19,BR,1742168431
375,hammerfest,70.6634,23.6821,-4.75,93,100,1.54,NO,1742168534
376,chinde,26.8212,87.7095,20.15,41,0,2.84,NP,1742168535
377,thasra,22.8,73.2167,21.39,22,0,4.15,IN,1742168536
378,ivins,37.1686,-113.6794,17.31,29,93,0.89,US,1742168537
379,elko,41.0002,-115.5012,14.01,26,84,10.28,US,1742168538
380,kruisfontein,-34.0033,24.7314,18.06,88,99,2.53,ZA,1742168540
381,atar,20.5169,-13.0499,25.97,19,3,4.56,MR,1742168541
382,gouyave,12.1646,-61.7296,26.43,83,20,3.6,GD,1742168542
383,berezovyy,51.6667,135.7,-8.43,86,98,1.08,RU,1742168543
384,el porvenir,13.7617,-87.3458,28.02,40,19,1.92,HN,1742168544
385,bondo,3.8146,23.6866,23.17,76,99,0.76,CD,1742168546
386,island harbour,50.724,-1.2758,5.56,78,35,1.79,GB,1742168547
387,singaraja,-8.112,115.0882,25.98,87,100,1.65,ID,1742168548
388,okhotsk,59.3833,143.3,-18.54,71,3,4.57,RU,1742168549
389,constantia,44.1833,28.65,5.38,83,96,3.2,RO,1742168550
390,coxen hole,16.3244,-86.5366,30.6,74,0,3.6,HN,1742168541
391,westport,41.1415,-73.3579,15.86,89,100,2.68,US,1742168502
392,ojocaliente,21.8775,-102.6754,27.48,7,83,3.02,MX,1742168554
393,rawson,-43.3002,-65.1023,19.16,59,0,3.09,AR,1742168555
394,saint-philippe,-21.3585,55.7679,25.66,97,75,5.72,RE,1742168556
395,sabang,5.8933,95.3214,28.25,77,30,5.53,ID,1742168557
396,anori,-3.7728,-61.6442,24.44,95,77,1.22,BR,1742168558
397,nouadhibou,20.931,-17.0347,18.99,63,0,8.75,MR,1742168559
398,malindi,-3.2175,40.1191,27.2,84,85,5.1,KE,1742168562
399,kostomuksha,64.571,30.5767,-11.62,94,63,3.7,RU,1742168563
400,puerto armuelles,8.2833,-82.8667,29.49,64,46,3.58,PA,1742168564
401,parobe,-29.6286,-50.8347,21.46,95,13,0.97,BR,1742168565
402,barclayville,4.6797,-8.2339,25.77,90,100,0.83,LR,1742168566
403,beloyarskiy,63.7119,66.6722,-8.47,88,72,3.45,RU,1742168568
404,colac,-38.3333,143.5833,15.89,43,93,3.42,AU,1742168569
405,lobujya,27.95,86.8167,-18.15,52,13,1.42,NP,1742168571
406,el granada,37.5027,-122.4694,15.19,81,100,9.26,US,1742168572
407,hadibu,12.65,54.0333,25.59,85,17,2.8,YE,1742168573
408,santyoku,37.4406,129.1708,1.92,82,100,3.46,KR,1742168574
409,spring creek,40.7266,-115.5859,14.83,32,78,8.49,US,1742168575
410,santana,-0.0583,-51.1817,27.1,83,40,2.57,BR,1742168576
411,salekhard,66.53,66.6019,-6.84,92,97,5.91,RU,1742168578
412,waingapu,-9.6567,120.2641,27.39,79,100,1.89,ID,1742168579
413,dul'durga,50.6761,113.5931,-11.65,88,71,1.42,RU,1742168580
414,al fallujah,33.3538,43.7795,20.37,30,0,1.14,IQ,1742168581
415,kerikeri,-35.2268,173.9474,25.51,71,71,3.26,NZ,1742168431
416,tyukhtet,56.5389,89.3011,-8.93,91,12,2.63,RU,1742168583
417,imperatriz,-5.5264,-47.4917,24.02,94,62,0.66,BR,1742168482
418,carnarvon,-24.8667,113.6333,30.69,52,32,5.24,AU,1742168586
419,semnan,35.5729,53.3971,11.98,23,25,1.05,IR,1742168587
420,ushtobe,45.2514,77.9838,4.39,59,3,2.8,KZ,1742168589
421,bouza,14.4229,6.0428,25.84,12,40,3.14,NE,1742168590
422,palamos,41.8484,3.1291,7.22,64,97,3.58,ES,1742168592
423,malpica,43.3228,-8.8105,6.25,100,2,3.68,ES,1742168593
424,pangoa,-12.1167,-73.0,21.44,92,67,0.86,PE,1742168594
425,jumla,29.2747,82.1838,-0.12,89,65,2.96,NP,1742168596
426,terrace,54.5163,-128.6035,2.95,100,100,1.03,CA,1742168366
427,cooma,-36.2333,149.1333,9.43,52,50,5.68,AU,1742168599
428,santa rosa del sara,-17.1092,-63.5989,25.39,85,91,0.87,BO,1742168600
429,visaginas,55.6,26.4167,-3.37,70,100,4.91,LT,1742168601
430,mariehamn,60.0973,19.9348,-2.08,59,0,3.6,AX,1742168443
431,aral,40.5156,81.2636,4.16,21,8,2.96,CN,1742168603
432,mirriah,13.7073,9.1501,25.28,12,93,3.99,NE,1742168604
433,ibresi,55.2961,47.0394,-3.12,89,19,1.39,RU,1742168606
434,mikun',62.3547,50.0771,-3.65,95,100,3.82,RU,1742168607
435,salinopolis,-0.6136,-47.3561,25.35,89,100,3.97,BR,1742168608
436,xinzhou,38.4092,112.7333,1.83,29,2,4.79,CN,1742168609
437,kavieng,-2.5744,150.7967,29.12,72,83,6.49,PG,1742168610
438,bandrele,-12.9067,45.1914,27.86,83,20,5.14,YT,1742168611
439,lerwick,60.1545,-1.1494,2.96,68,23,1.3,GB,1742168613
440,mantua,45.1667,10.7833,6.67,85,49,0.89,IT,1742168614
441,lata,40.1629,-8.3327,8.17,92,100,2.54,PT,1742168615
442,bodo,67.28,14.405,1.02,81,75,7.2,NO,1742168616
443,areia branca,-4.9561,-37.1369,26.76,80,81,6.93,BR,1742168617
444,yanam,16.7333,82.2167,20.36,97,1,1.0,IN,1742168618
445,suwayr,30.1171,40.3893,17.11,34,0,1.64,SA,1742168620
446,dromore,54.5167,-7.4667,4.45,78,87,1.25,GB,1742168621
447,puerto san jose,13.9256,-90.8244,28.43,69,45,3.25,GT,1742168622
448,novyy rogachik,48.6768,44.0608,10.5,78,100,2.04,RU,1742168623
449,gizo,-8.103,156.8419,28.3,78,96,4.11,SB,1742168624
450,fengcheng,40.4536,124.0717,-1.49,25,86,1.15,CN,1742168625
451,saudarkrokur,65.7461,-19.6394,4.17,82,80,7.33,IS,1742168628
452,brezina,33.0989,1.2608,13.65,37,80,1.93,DZ,1742168629
453,funafuti,-8.5243,179.1942,30.0,79,40,3.09,TV,1742168418
454,holualoa,19.6228,-155.9522,26.02,64,20,4.63,US,1742168631
455,quellon,-43.1167,-73.6167,12.57,85,100,2.72,CL,1742168632
456,as sulayyil,20.4607,45.5779,19.74,28,35,5.14,SA,1742168634
457,kone,-21.0595,164.8658,28.55,74,99,0.39,NC,1742168635
458,khamis mushait,18.3064,42.7292,17.58,36,0,3.09,SA,1742168637
459,weyburn,49.6668,-103.8511,-5.88,79,100,6.17,CA,1742168632
460,novaya igirma,57.1334,103.9112,-14.35,99,83,1.67,RU,1742168639
461,tabou,4.423,-7.3528,26.6,88,99,2.39,CI,1742168642
462,tura,25.5198,90.2201,21.08,64,68,2.43,IN,1742168440
463,ola,59.5833,151.2833,-19.69,66,65,2.21,RU,1742168645
464,bathsheba,13.2167,-59.5167,27.34,83,20,2.06,BB,1742168646
465,yigo village,13.5361,144.8886,29.3,77,40,5.66,GU,1742168647
466,hithadhoo,-0.6,73.0833,28.25,72,3,4.31,MV,1742168649
467,blythe,33.6103,-114.5964,26.25,12,0,6.17,US,1742168650
468,kassala,15.451,36.4,27.88,25,42,3.23,SD,1742168544
469,arraial do cabo,-22.9661,-42.0278,25.57,81,10,1.67,BR,1742168553
470,urangan,-25.3,152.9,24.44,73,99,0.56,AU,1742168653
471,el limon,10.3059,-67.6321,23.04,84,70,3.2,VE,1742168654
472,coquimbo,-29.9533,-71.3436,17.85,83,20,4.63,CL,1742168597
473,aljezur,37.3191,-8.8033,14.47,92,92,5.65,PT,1742168657
474,nova sintra,14.8667,-24.7167,21.65,79,1,11.9,CV,1742168658
475,leribe,-28.8718,28.045,13.43,92,99,1.44,LS,1742168659
476,kokpekty,48.75,82.4,-14.27,83,0,1.03,KZ,1742168660
477,mugia,43.1041,-9.2179,6.06,67,0,6.12,ES,1742168421
478,tarawa,1.419,172.984,30.05,79,20,6.69,KI,1742168420
479,arteche,12.2645,125.4048,26.23,89,100,4.8,PH,1742168664
480,puerto maldonado,-12.6,-69.1833,24.22,94,20,1.03,PE,1742168665
481,ruidoso,33.3317,-105.673,14.08,14,0,4.12,US,1742168666
482,kuytun,54.3419,101.5036,-8.19,100,99,1.78,RU,1742168667
483,mikhaylovskoye,51.8239,79.7172,-5.78,87,88,3.47,RU,1742168668
484,acara,-1.9608,-48.1967,23.34,99,100,0.73,BR,1742168670
485,broome,42.2506,-75.833,13.07,95,100,4.63,US,1742168671
486,east end,34.5507,-92.341,15.84,39,6,2.62,US,1742168672
487,aginskoye,51.1,114.53,-12.28,86,68,2.1,RU,1742168673
488,medicine hat,50.0501,-110.6683,-0.44,87,100,3.6,CA,1742168526
489,tangalle,6.024,80.7911,23.49,90,90,1.86,LK,1742168675
490,dalhart,36.0595,-102.5133,18.01,12,0,8.75,US,1742168676
491,sikasso,10.9167,-7.0,31.09,38,96,1.4,ML,1742168678
492,namtsy,62.7161,129.6658,-22.11,100,100,1.66,RU,1742168679
493,ribas do rio pardo,-20.4431,-53.7592,26.8,55,60,1.17,BR,1742168680
494,san pedro pochutla,15.7333,-96.4667,28.84,51,6,2.84,MX,1742168681
495,cockburn town,21.4612,-71.1419,24.82,70,2,6.57,TC,1742168435
496,serhetabat,35.2799,62.3438,9.16,55,2,0.85,TM,1742168683
497,burang,30.25,81.1667,-19.01,99,87,1.62,CN,1742168685
498,mirabad,30.4362,61.8383,15.83,19,3,3.45,AF,1742168686
499,bowen,-20.0167,148.2333,25.35,85,100,5.33,AU,1742168687
500,kotel'nich,58.3089,48.348,-6.23,89,24,2.46,RU,1742168688
501,punta del este,-34.9667,-54.95,21.06,83,20,3.09,UY,1742168689
502,kailua-kona,19.6406,-155.9956,28.09,65,20,4.63,US,1742168435
503,tongchuanshi,35.0806,109.0897,3.04,28,82,2.26,CN,1742168691
504,mogocha,53.7333,119.7667,-11.86,86,99,0.64,RU,1742168693
505,paciran,-6.8767,112.3761,25.47,85,98,1.94,ID,1742168694
506,torremolinos,36.6204,-4.4998,15.77,82,75,1.54,ES,1742168695
507,sao gabriel da cachoeira,-0.1303,-67.0892,24.32,93,88,0.88,BR,1742168696
508,nahan,30.55,77.3,15.35,47,21,2.47,IN,1742168697
509,weno,7.4515,151.8468,28.12,78,97,8.86,FM,1742168456
510,usol'ye,59.4268,56.6808,-5.76,97,99,1.13,RU,1742168701
511,saint-francois,46.4154,3.9054,2.04,100,100,1.54,FR,1742168702
512,daru,-9.0763,143.2092,28.09,81,100,2.26,PG,1742168704
513,mutuali,-14.8706,37.0044,19.62,91,78,1.53,MZ,1742168705
514,tocopilla,-22.092,-70.1979,22.34,76,25,6.04,CL,1742168706
515,tateyama,34.9833,139.8667,11.96,54,20,9.77,JP,1742168707
516,antonio enes,-16.2325,39.9086,24.47,90,85,3.57,MZ,1742168708
517,waynesboro,38.0685,-78.8895,20.32,64,0,6.17,US,1742168710
518,charleston,32.7766,-79.9309,20.1,96,100,7.72,US,1742168511
519,miranda do corvo,40.0932,-8.3326,9.71,91,100,2.87,PT,1742168712
520,shingu,33.7333,135.9833,6.14,58,11,7.87,JP,1742168713
521,basse-terre,16.1667,-61.6667,24.58,73,66,1.03,GP,1742168714
522,douglas,41.3,-96.167,11.73,26,0,4.63,US,1742168669
523,kavarna,43.4333,28.3333,9.01,89,97,3.05,BG,1742168717
524,sofifi,0.7349,127.576,27.6,79,100,2.44,ID,1742168718
525,longido,-2.7333,36.6833,20.22,73,98,2.35,TZ,1742168719
526,illizi,26.4833,8.4667,22.15,21,1,0.67,DZ,1742168720
527,shalqar,47.8333,59.6,5.87,78,97,4.93,KZ,1742168721
528,miramichi,47.0043,-65.4654,11.61,90,100,5.96,CA,1742168732
529,thinadhoo,0.5333,72.9333,28.2,71,6,2.75,MV,1742168733
530,okha,53.5739,142.9478,-12.23,85,70,1.83,RU,1742168735
531,kargasok,59.0556,80.8572,-0.05,96,100,4.37,RU,1742168736
532,zheleznodorozhnyy,55.7503,38.0042,0.61,76,80,2.72,RU,1742168737
533,pontianak,-0.0333,109.3333,23.99,100,20,2.06,ID,1742168447
534,zeribet el oued,34.6828,6.5111,17.82,36,37,2.59,DZ,1742168739
535,shaowu,27.3409,117.4831,8.44,69,87,0.93,CN,1742168742
536,chui,-33.6971,-53.4616,17.84,76,2,3.01,UY,1742168743
537,undurkhaan,47.3194,110.6556,-6.58,61,22,2.09,MN,1742168744
538,kudat,6.8837,116.8477,25.96,94,20,1.03,MY,1742168745
539,kievka,50.2619,71.5514,-3.72,86,62,5.15,KZ,1742168746
540,nantucket,41.2835,-70.0995,9.52,93,100,8.23,US,1742168461
541,tindouf,27.6711,-8.1474,18.25,34,0,6.17,DZ,1742168749
542,mosjoen,65.836,13.1908,-1.71,100,100,1.03,NO,1742168750
543,rio grande,-32.035,-52.0986,21.85,69,28,5.02,BR,1742168751
544,puerto baquerizo moreno,-0.9,-89.6,27.32,73,32,1.44,EC,1742168752
545,salahonda,2.1019,-78.7217,27.41,79,86,3.3,CO,1742168754
546,canton,23.1167,113.25,15.23,41,69,4.85,CN,1742168755
547,iwanai,42.9744,140.5089,0.58,87,100,1.96,JP,1742168756
548,poronaysk,49.2167,143.1167,-8.86,80,52,4.22,RU,1742168758
549,constitucion,-35.3333,-72.4167,14.59,81,5,5.91,CL,1742168622
550,pacific grove,36.6177,-121.9166,18.69,75,75,3.6,US,1742168376
551,ust'-kut,56.7938,105.7672,-12.39,99,83,1.75,RU,1742168762
552,tegina,10.0706,6.1906,29.46,9,98,1.91,NG,1742168763
553,hongjiang,27.11,109.9956,7.98,84,98,1.89,CN,1742168764
554,palmer,42.1584,-72.3287,16.79,93,100,6.85,US,1742168765
555,usogorsk,63.4106,48.6872,-6.04,95,100,3.48,RU,1742168766
556,el nido,11.1858,119.3956,27.3,88,100,2.49,PH,1742168768
557,cutral-co,-38.9469,-69.2089,21.12,14,59,2.13,AR,1742168769
558,raja,8.4596,25.678,26.0,14,10,1.49,SS,1742168770
559,santiago de cao,-7.9589,-79.2392,21.07,88,75,5.14,PE,1742168771
560,newman,37.3138,-121.0208,18.92,60,100,4.02,US,1742168772
561,wotho,10.1657,166.0102,26.99,81,92,10.25,MH,1742168773
562,glennville,31.9366,-81.9285,20.88,77,93,4.31,US,1742168774
563,pasni,25.2631,63.471,22.82,39,28,4.13,PK,1742168776
564,cururupu,-1.8283,-44.8683,23.22,99,62,0.27,BR,1742168777
565,necochea,-38.5473,-58.7368,18.02,80,100,3.71,AR,1742168778
566,kedougou,12.5579,-12.1743,33.17,34,79,1.07,SN,1742168779
567,hawera,-39.5917,174.2833,20.7,75,38,4.57,NZ,1742168780
568,thetford-mines,46.0937,-71.3054,9.64,88,100,3.66,CA,1742168782
569,eirunepe,-6.6603,-69.8736,23.73,99,72,1.0,BR,1742168783
570,gaur,26.7667,85.2667,24.27,31,34,2.65,NP,1742168784
571,sorong,-0.8833,131.25,27.97,83,97,6.66,ID,1742168785
572,henderson,36.0397,-114.9819,24.19,18,0,6.17,US,1742168741
573,peace river,56.2501,-117.286,-5.83,63,100,2.06,CA,1742168788
574,lakatoro,-16.0999,167.4164,29.34,73,55,4.75,VU,1742168789
575,ixtapa,20.7,-105.2,23.57,69,20,5.14,MX,1742168790
576,howrah,22.5892,88.3103,26.0,89,20,2.57,IN,1742168791
577,prince rupert,54.3161,-130.3201,5.05,65,100,6.69,CA,1742168649
578,solnechnyy,50.7214,136.6319,-9.82,88,89,2.01,RU,1742168794
579,namp'o,38.7375,125.4078,0.77,31,41,5.43,KP,1742168795
580,soe,-9.8607,124.284,20.91,92,78,0.41,ID,1742168796
581,jatai,-17.8814,-51.7144,20.14,96,94,2.55,BR,1742168798
582,ugoofaaru,5.6667,73.0,27.7,74,10,1.41,MV,1742168799
583,yaren,-0.5472,166.916,27.12,81,11,7.38,NR,1742168716
584,bandon,51.7469,-8.7425,5.77,73,87,4.05,IE,1742168801
585,zalari,53.5584,102.5065,-5.21,99,100,1.37,RU,1742168802
586,yatou,37.15,122.3833,2.51,34,30,3.04,CN,1742168803
587,zhezqazghan,47.7833,67.7667,-7.06,92,68,1.86,KZ,1742168804
588,brownwood,31.7093,-98.9912,23.0,16,0,5.66,US,1742168806
589,ryki,51.6257,21.9327,1.61,49,100,4.48,PL,1742168807
590,usinsk,65.9939,57.5281,-3.08,96,100,7.93,RU,1742168808
591,las khorey,11.1595,48.1967,25.54,78,29,2.87,SO,1742168809
